row_number,subdistrict_id,subdistrict_name_en,subdistrict_name_th,district_id,district_name_en,district_name_th,province_id,province_name_en,province_name_th,walk_leisure,walk_public_service,walk_school,walk_shopping,walk_work,walk_total,access_boat,access_bus,access_train,access_total,drive_leisure,drive_public_service,drive_school,drive_shopping,drive_work,drive_total,source
356,4674,NA PRADU,หน้าประดู่,4663,PHAN THONG,พานทอง,4616,Chon Buri,ชลบุรี,1.0,5.0,8.0,5.0,7.0,4.0,0.0,0.0,0.0,0.0,45.0,72.0,76.0,35.0,63.0,48.0,baania
57,5486,CHAMAI,ชะมาย,5479,THUNG SONG,ทุ่งสง,5377,Nakhon Si Thammarat,นครศรีธรรมราช,13.0,9.0,8.0,24.0,7.0,17.0,0.0,0.0,0.0,0.0,56.0,80.0,77.0,63.0,54.0,64.0,baania
637,4629,SAEN SUK,แสนสุข,4617,MUEANG CHON BURI,เมืองชลบุรี,4616,Chon Buri,ชลบุรี,54.0,45.0,21.0,73.0,33.0,59.0,0.0,0.0,0.0,0.0,96.0,95.0,91.0,96.0,90.0,95.0,baania
540,3504,BANG PU,บางปู,3499,MUEANG SAMUT PRAKAN,เมืองสมุทรปราการ,3498,Samut Prakan,สมุทรปราการ,60.0,76.0,80.0,100.0,100.0,88.0,1.0,1.0,0.0,1.0,89.0,95.0,93.0,100.0,100.0,96.0,baania
647,3838,BANG MOT,บางมด,3836,THUNG KHRU,ทุ่งครุ,3781,Bangkok,กรุงเทพมหานคร,94.0,100.0,94.0,100.0,100.0,98.0,1.0,91.0,11.0,39.0,97.0,51.0,100.0,83.0,94.0,85.0,baania
682,9266,THUNG TAM SAO,ทุ่งตำเสา,9257,HAT YAI,หาดใหญ่,9128,Songkhla,สงขลา,3.0,26.0,8.0,19.0,15.0,15.0,0.0,0.0,0.0,0.0,53.0,96.0,73.0,61.0,83.0,67.0,baania
455,3827,TALING CHAN,ตลิ่งชัน,3826,TALING CHAN,ตลิ่งชัน,3781,Bangkok,กรุงเทพมหานคร,79.0,94.0,79.0,100.0,100.0,93.0,1.0,87.0,1.0,36.0,97.0,53.0,97.0,76.0,94.0,81.0,baania
41,3551,NAI KHLONG BANG PLA KOT,ในคลองบางปลากด,3549,PHRA SAMUT CHEDI,พระสมุทรเจดีย์,3498,Samut Prakan,สมุทรปราการ,77.0,82.0,72.0,100.0,100.0,91.0,1.0,96.0,0.0,39.0,95.0,97.0,94.0,100.0,100.0,98.0,baania
221,1016,WAT KET,วัดเกต,1006,MUEANG CHIANG MAI,เมืองเชียงใหม่,1005,Chiang Mai,เชียงใหม่,6.0,29.0,35.0,9.0,72.0,19.0,0.0,0.0,0.0,0.0,79.0,92.0,97.0,81.0,100.0,85.0,baania
154,3603,BANG KHU WAT,บางคูวัด,3600,MUEANG PATHUM THANI,เมืองปทุมธานี,3599,Pathum Thani,ปทุมธานี,54.0,30.0,39.0,92.0,89.0,72.0,0.0,89.0,0.0,36.0,100.0,99.0,89.0,94.0,68.0,93.0,baania
229,6309,PRACHUAP KHIRI KHAN,ประจวบคีรีขันธ์,6308,MUEANG PRACHUAP KHIRI KHAN,เมืองประจวบคีรีขันธ์,6307,Prachuap Khiri Khan,ประจวบคีรีขันธ์,42.0,40.0,26.0,62.0,37.0,50.0,0.0,0.0,0.0,0.0,14.0,98.0,92.0,99.0,96.0,81.0,baania
272,1181,SAN SAI LUANG,สันทรายหลวง,1175,SAN SAI,สันทราย,1005,Chiang Mai,เชียงใหม่,3.0,14.0,13.0,3.0,19.0,7.0,0.0,0.0,0.0,0.0,32.0,78.0,84.0,54.0,87.0,58.0,baania
186,3212,NONG NA KHAM,หนองนาคำ,3196,MUEANG UDON THANI,เมืองอุดรธานี,3195,Udon Thani,อุดรธานี,9.0,18.0,1.0,21.0,27.0,17.0,0.0,0.0,0.0,0.0,60.0,89.0,63.0,89.0,89.0,81.0,baania
133,3941,BANG PHONGPHANG,บางโพงพาง,3939,YAN NAWA,ยานนาวา,3781,Bangkok,กรุงเทพมหานคร,93.0,99.0,93.0,100.0,100.0,98.0,6.0,98.0,15.0,45.0,99.0,66.0,100.0,80.0,100.0,86.0,baania
551,3772,THA TALAT,ท่าตลาด,3764,SAM PHRAN,สามพราน,3667,Nakhon Pathom,นครปฐม,45.0,26.0,62.0,94.0,94.0,74.0,0.0,88.0,0.0,35.0,94.0,94.0,94.0,94.0,94.0,94.0,baania
576,3475,BAN KHAI,บ้านค่าย,3474,BAN KHAI,บ้านค่าย,3431,Rayong,ระยอง,7.0,5.0,20.0,32.0,10.0,19.0,0.0,0.0,0.0,0.0,55.0,69.0,92.0,97.0,71.0,82.0,baania
147,3479,NONG TAPHAN,หนองตะพาน,3474,BAN KHAI,บ้านค่าย,3431,Rayong,ระยอง,4.0,6.0,5.0,10.0,6.0,7.0,0.0,0.0,0.0,0.0,49.0,66.0,63.0,73.0,64.0,66.0,baania
189,3798,KHAN NA YAO,คันนายาว,3797,KHAN NA YAO,คันนายาว,3781,Bangkok,กรุงเทพมหานคร,93.0,96.0,93.0,96.0,100.0,95.0,1.0,93.0,3.0,38.0,96.0,65.0,99.0,87.0,93.0,89.0,baania
388,3425,BANG TANAI,บางตะไนย์,3418,PAK KRET,ปากเกร็ด,3372,Nonthaburi,นนทบุรี,34.0,87.0,64.0,93.0,93.0,78.0,1.0,75.0,85.0,47.0,83.0,100.0,97.0,100.0,100.0,96.0,baania
253,3735,LAN TAK FA,ลานตากฟ้า,3719,NAKHON CHAI SI,นครชัยศรี,3667,Nakhon Pathom,นครปฐม,1.0,1.0,1.0,1.0,100.0,11.0,0.0,1.0,0.0,0.0,55.0,45.0,73.0,82.0,100.0,74.0,baania
181,4513,KHLONG NAKHON NUEANG KHET,คลองนครเนื่องเขต,4511,MUEANG CHACHOENGSAO,เมืองฉะเชิงเทรา,4510,Chachoengsao,ฉะเชิงเทรา,1.0,1.0,1.0,26.0,42.0,15.0,0.0,0.0,0.0,0.0,46.0,43.0,21.0,58.0,68.0,51.0,baania
618,3976,TALAT NOI,ตลาดน้อย,3973,SAMPHANTHAWONG,สัมพันธวงศ์,3781,Bangkok,กรุงเทพมหานคร,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,87.0,100.0,100.0,100.0,99.0,baania
281,1062,MAE KHUE,แม่คือ,1054,DOI SAKET,ดอยสะเก็ด,1005,Chiang Mai,เชียงใหม่,1.0,4.0,6.0,5.0,16.0,5.0,0.0,0.0,0.0,0.0,5.0,65.0,69.0,42.0,82.0,44.0,baania
650,4652,NONG PLA LAI,หนองปลาไหล,4645,BANG LAMUNG,บางละมุง,4616,Chon Buri,ชลบุรี,18.0,16.0,11.0,21.0,17.0,19.0,0.0,0.0,0.0,0.0,84.0,83.0,76.0,85.0,84.0,84.0,baania
529,3420,KHLONG KLUEA,คลองเกลือ,3418,PAK KRET,ปากเกร็ด,3372,Nonthaburi,นนทบุรี,99.0,98.0,85.0,100.0,100.0,98.0,1.0,100.0,15.0,44.0,100.0,100.0,100.0,100.0,100.0,100.0,baania
9,4620,NA PA,นาป่า,4617,MUEANG CHON BURI,เมืองชลบุรี,4616,Chon Buri,ชลบุรี,20.0,24.0,10.0,37.0,34.0,30.0,0.0,0.0,0.0,0.0,83.0,85.0,79.0,91.0,94.0,88.0,baania
409,4635,ANG SILA,อ่างศิลา,4617,MUEANG CHON BURI,เมืองชลบุรี,4616,Chon Buri,ชลบุรี,12.0,28.0,23.0,55.0,23.0,37.0,0.0,0.0,0.0,0.0,88.0,95.0,92.0,99.0,94.0,95.0,baania
330,3888,MAHA PHRUETTHARAM,มหาพฤฒาราม,3886,BANG RAK,บางรัก,3781,Bangkok,กรุงเทพมหานคร,88.0,100.0,88.0,100.0,100.0,96.0,100.0,100.0,100.0,100.0,100.0,90.0,100.0,100.0,100.0,99.0,baania
526,3625,BUENG YI THO,บึงยี่โถ,3623,THANYABURI,ธัญบุรี,3599,Pathum Thani,ปทุมธานี,98.0,96.0,90.0,100.0,98.0,98.0,0.0,100.0,0.0,40.0,100.0,100.0,100.0,100.0,100.0,100.0,baania
557,3495,CHUM SAENG,ชุมแสง,3493,WANG CHAN,วังจันทร์,3431,Rayong,ระยอง,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,24.0,18.0,6.0,43.0,12.0,31.0,baania
130,3933,BANG WAEK,บางแวก,3928,PHASI CHAROEN,ภาษีเจริญ,3781,Bangkok,กรุงเทพมหานคร,86.0,92.0,86.0,97.0,99.0,93.0,80.0,88.0,9.0,69.0,100.0,62.0,99.0,77.0,65.0,81.0,baania
40,3428,BAN MAI,บ้านใหม่,3418,PAK KRET,ปากเกร็ด,3372,Nonthaburi,นนทบุรี,76.0,81.0,83.0,94.0,95.0,88.0,1.0,97.0,3.0,40.0,98.0,96.0,99.0,100.0,100.0,99.0,baania
291,3850,BAN CHANG LO,บ้านช่างหล่อ,3847,BANGKOK NOI,บางกอกน้อย,3781,Bangkok,กรุงเทพมหานคร,100.0,100.0,100.0,100.0,100.0,100.0,4.0,100.0,100.0,61.0,100.0,84.0,100.0,100.0,97.0,98.0,baania
58,2643,THA PHRA,ท่าพระ,2638,MUEANG KHON KAEN,เมืองขอนแก่น,2637,Khon Kaen,ขอนแก่น,14.0,31.0,14.0,29.0,1.0,22.0,0.0,0.0,0.0,0.0,91.0,99.0,83.0,99.0,59.0,92.0,baania
606,3729,BANG KRABAO,บางกระเบา,3719,NAKHON CHAI SI,นครชัยศรี,3667,Nakhon Pathom,นครปฐม,100.0,20.0,20.0,100.0,100.0,84.0,0.0,1.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,baania
539,1223,HANG DONG,หางดง,1213,HANG DONG,หางดง,1005,Chiang Mai,เชียงใหม่,1.0,8.0,22.0,16.0,41.0,16.0,0.0,0.0,0.0,0.0,5.0,84.0,92.0,74.0,98.0,66.0,baania
200,3477,TA KHAN,ตาขัน,3474,BAN KHAI,บ้านค่าย,3431,Rayong,ระยอง,5.0,14.0,3.0,31.0,28.0,21.0,0.0,0.0,0.0,0.0,77.0,78.0,69.0,91.0,91.0,85.0,baania
61,3621,KHLONG HOK,คลองหก,3615,KHLONG LUANG,คลองหลวง,3599,Pathum Thani,ปทุมธานี,39.0,19.0,83.0,89.0,100.0,72.0,0.0,51.0,0.0,20.0,100.0,100.0,99.0,85.0,46.0,87.0,baania
348,3382,BANG SI MUEANG,บางศรีเมือง,3373,MUEANG NONTHABURI,เมืองนนทบุรี,3372,Nonthaburi,นนทบุรี,98.0,98.0,76.0,99.0,100.0,96.0,20.0,99.0,96.0,67.0,100.0,99.0,98.0,100.0,98.0,99.0,baania
433,3544,BANG YA PHRAEK,บางหญ้าแพรก,3533,PHRA PRADAENG,พระประแดง,3498,Samut Prakan,สมุทรปราการ,100.0,93.0,80.0,100.0,100.0,97.0,1.0,100.0,0.0,40.0,100.0,100.0,100.0,100.0,100.0,100.0,baania
376,3377,BANG KRASO,บางกระสอ,3373,MUEANG NONTHABURI,เมืองนนทบุรี,3372,Nonthaburi,นนทบุรี,92.0,97.0,78.0,99.0,99.0,95.0,100.0,100.0,78.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,baania
127,3761,KHLONG YONG,คลองโยง,3760,PHUTTHAMONTHON,พุทธมณฑล,3667,Nakhon Pathom,นครปฐม,4.0,11.0,57.0,100.0,100.0,67.0,0.0,1.0,0.0,0.0,54.0,83.0,93.0,100.0,100.0,88.0,baania
693,2639,KHOK SI,โคกสี,2638,MUEANG KHON KAEN,เมืองขอนแก่น,2637,Khon Kaen,ขอนแก่น,29.0,23.0,21.0,18.0,1.0,19.0,0.0,0.0,0.0,0.0,62.0,50.0,48.0,84.0,2.0,65.0,baania
555,3608,BANG LUANG,บางหลวง,3600,MUEANG PATHUM THANI,เมืองปทุมธานี,3599,Pathum Thani,ปทุมธานี,80.0,53.0,75.0,82.0,100.0,80.0,0.0,95.0,0.0,38.0,98.0,100.0,97.0,97.0,90.0,97.0,baania
515,3601,BANG KADI,บางกะดี,3600,MUEANG PATHUM THANI,เมืองปทุมธานี,3599,Pathum Thani,ปทุมธานี,87.0,89.0,89.0,100.0,100.0,95.0,0.0,99.0,0.0,40.0,100.0,100.0,98.0,99.0,99.0,99.0,baania
398,2645,NAI MUEANG,ในเมือง,2638,MUEANG KHON KAEN,เมืองขอนแก่น,2637,Khon Kaen,ขอนแก่น,42.0,58.0,49.0,68.0,54.0,58.0,0.0,0.0,0.0,0.0,98.0,99.0,98.0,100.0,98.0,99.0,baania
217,4642,BO THONG,บ่อทอง,4638,BO THONG,บ่อทอง,4616,Chon Buri,ชลบุรี,1.0,1.0,4.0,20.0,1.0,10.0,0.0,0.0,0.0,0.0,58.0,61.0,79.0,93.0,51.0,77.0,baania
550,3870,BANG KHAE,บางแค,3869,BANG KHAE,บางแค,3781,Bangkok,กรุงเทพมหานคร,79.0,95.0,79.0,100.0,100.0,93.0,1.0,94.0,1.0,38.0,97.0,63.0,97.0,91.0,93.0,90.0,baania
516,2632,THEP KRASATTRI,เทพกระษัตรี,2630,THALANG,ถลาง,2616,Phuket,ภูเก็ต,50.0,19.0,19.0,45.0,31.0,39.0,0.0,0.0,0.0,0.0,76.0,69.0,74.0,78.0,77.0,76.0,baania
432,1132,MUEANG KAEO,เหมืองแก้ว,1121,MAE RIM,แม่ริม,1005,Chiang Mai,เชียงใหม่,1.0,6.0,9.0,3.0,12.0,5.0,0.0,0.0,0.0,0.0,1.0,68.0,65.0,51.0,83.0,47.0,baania
499,3409,LAM PHO,ลำโพ,3402,BANG BUA THONG,บางบัวทอง,3372,Nonthaburi,นนทบุรี,58.0,87.0,95.0,99.0,100.0,89.0,1.0,96.0,1.0,39.0,95.0,100.0,100.0,100.0,100.0,99.0,baania
375,3386,KHLONG KHWANG,คลองขวาง,3384,SAI NOI,ไทรน้อย,3372,Nonthaburi,นนทบุรี,87.0,93.0,20.0,100.0,100.0,89.0,1.0,99.0,1.0,41.0,100.0,100.0,97.0,100.0,100.0,100.0,baania
362,9261,KHUAN LANG,ควนลัง,9257,HAT YAI,หาดใหญ่,9128,Songkhla,สงขลา,12.0,32.0,9.0,40.0,35.0,30.0,0.0,0.0,0.0,0.0,75.0,95.0,77.0,91.0,92.0,87.0,baania
452,4528,SOTHON,โสธร,4511,MUEANG CHACHOENGSAO,เมืองฉะเชิงเทรา,4510,Chachoengsao,ฉะเชิงเทรา,9.0,17.0,14.0,18.0,14.0,16.0,0.0,0.0,0.0,0.0,66.0,76.0,80.0,56.0,65.0,64.0,baania
640,6359,HIN LEK FAI,หินเหล็กไฟ,6354,HUA HIN,หัวหิน,6307,Prachuap Khiri Khan,ประจวบคีรีขันธ์,15.0,21.0,5.0,25.0,17.0,20.0,0.0,0.0,0.0,0.0,35.0,78.0,49.0,82.0,72.0,68.0,baania
496,1022,HAI YA,หายยา,1006,MUEANG CHIANG MAI,เมืองเชียงใหม่,1005,Chiang Mai,เชียงใหม่,7.0,31.0,11.0,23.0,72.0,24.0,0.0,0.0,0.0,0.0,84.0,95.0,92.0,92.0,100.0,91.0,baania
203,9130,KO TAEO,เกาะแต้ว,9129,MUEANG SONGKHLA,เมืองสงขลา,9128,Songkhla,สงขลา,1.0,23.0,9.0,16.0,5.0,12.0,0.0,0.0,0.0,0.0,5.0,83.0,72.0,59.0,39.0,50.0,baania
403,2864,NAI MUEANG,ในเมือง,2858,MUEANG NAKHON RATCHASIMA,เมืองนครราชสีมา,2857,Nakhon Ratchasima,นครราชสีมา,33.0,30.0,17.0,56.0,46.0,44.0,0.0,0.0,0.0,0.0,94.0,94.0,88.0,100.0,97.0,97.0,baania
18,4580,SAEN PHU DAT,แสนภูดาษ,4566,BAN PHO,บ้านโพธิ์,4510,Chachoengsao,ฉะเชิงเทรา,13.0,33.0,8.0,40.0,10.0,30.0,0.0,0.0,0.0,0.0,78.0,79.0,38.0,68.0,51.0,70.0,baania
512,1220,NONG KAEO,หนองแก๋ว,1213,HANG DONG,หางดง,1005,Chiang Mai,เชียงใหม่,1.0,10.0,10.0,1.0,38.0,7.0,0.0,0.0,0.0,0.0,4.0,78.0,77.0,54.0,90.0,52.0,baania
459,2866,BAN PHO,บ้านโพธิ์,2858,MUEANG NAKHON RATCHASIMA,เมืองนครราชสีมา,2857,Nakhon Ratchasima,นครราชสีมา,10.0,6.0,2.0,5.0,17.0,7.0,0.0,0.0,0.0,0.0,70.0,75.0,50.0,58.0,62.0,62.0,baania
404,3855,WAT ARUN,วัดอรุณ,3853,BANGKOK YAI,บางกอกใหญ่,3781,Bangkok,กรุงเทพมหานคร,100.0,100.0,100.0,100.0,100.0,100.0,97.0,98.0,98.0,98.0,100.0,80.0,100.0,90.0,80.0,91.0,baania
160,3484,PHLA,พลา,3482,BAN CHANG,บ้านฉาง,3431,Rayong,ระยอง,18.0,8.0,7.0,27.0,19.0,20.0,0.0,0.0,0.0,0.0,78.0,62.0,68.0,85.0,76.0,78.0,baania
254,4556,THA SA-AN,ท่าสะอ้าน,4552,BANG PAKONG,บางปะกง,4510,Chachoengsao,ฉะเชิงเทรา,3.0,15.0,4.0,15.0,16.0,12.0,0.0,0.0,0.0,0.0,48.0,63.0,67.0,59.0,65.0,58.0,baania
685,3987,NONG KHANG PHLU,หนองค้างพลู,3985,NONG KHAEM,หนองแขม,3781,Bangkok,กรุงเทพมหานคร,88.0,97.0,88.0,99.0,99.0,95.0,1.0,93.0,1.0,38.0,99.0,66.0,99.0,87.0,72.0,87.0,baania
474,3754,BANG PHASI,บางภาษี,3744,BANG LEN,บางเลน,3667,Nakhon Pathom,นครปฐม,1.0,20.0,60.0,100.0,100.0,68.0,0.0,1.0,0.0,0.0,64.0,100.0,100.0,100.0,100.0,93.0,baania
285,7244,RAI SOM,ไร่ส้ม,7227,MUEANG PHETCHABURI,เมืองเพชรบุรี,7226,Phetchaburi,เพชรบุรี,8.0,31.0,3.0,27.0,2.0,19.0,0.0,0.0,0.0,0.0,78.0,94.0,68.0,89.0,69.0,83.0,baania
13,3966,KHLONG TAN NUEA,คลองตันเหนือ,3965,VADHANA,วัฒนา,3781,Bangkok,กรุงเทพมหานคร,97.0,99.0,97.0,100.0,100.0,99.0,99.0,100.0,100.0,100.0,100.0,78.0,100.0,98.0,99.0,97.0,baania
107,3864,ANUSAWARI,อนุสาวรีย์,3862,BANG KHEN,บางเขน,3781,Bangkok,กรุงเทพมหานคร,90.0,99.0,90.0,100.0,100.0,97.0,1.0,99.0,1.0,40.0,99.0,75.0,100.0,98.0,97.0,96.0,baania
686,2878,NONG CHABOK,หนองจะบก,2858,MUEANG NAKHON RATCHASIMA,เมืองนครราชสีมา,2857,Nakhon Ratchasima,นครราชสีมา,30.0,5.0,11.0,47.0,15.0,33.0,0.0,0.0,0.0,0.0,88.0,70.0,76.0,95.0,78.0,88.0,baania
23,1224,HAN KAEO,หารแก้ว,1213,HANG DONG,หางดง,1005,Chiang Mai,เชียงใหม่,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,43.0,9.0,55.0,50.0,67.0,47.0,baania
597,1019,SUTHEP,สุเทพ,1006,MUEANG CHIANG MAI,เมืองเชียงใหม่,1005,Chiang Mai,เชียงใหม่,18.0,18.0,40.0,6.0,55.0,18.0,0.0,0.0,0.0,0.0,83.0,88.0,95.0,77.0,96.0,83.0,baania
173,3678,BAN YANG,บ้านยาง,3668,MUEANG NAKHON PATHOM,เมืองนครปฐม,3667,Nakhon Pathom,นครปฐม,1.0,1.0,100.0,100.0,100.0,70.0,0.0,1.0,0.0,0.0,1.0,73.0,100.0,100.0,100.0,78.0,baania
92,3548,SAMRONG TAI,สำโรงใต้,3533,PHRA PRADAENG,พระประแดง,3498,Samut Prakan,สมุทรปราการ,100.0,100.0,80.0,100.0,100.0,98.0,38.0,96.0,0.0,54.0,100.0,100.0,100.0,100.0,100.0,100.0,baania
225,3523,BANG PHLI YAI,บางพลีใหญ่,3522,BANG PHLI,บางพลี,3498,Samut Prakan,สมุทรปราการ,87.0,86.0,63.0,99.0,100.0,92.0,1.0,94.0,0.0,38.0,99.0,98.0,93.0,100.0,100.0,99.0,baania
158,3686,SANAM CHAN,สนามจันทร์,3668,MUEANG NAKHON PATHOM,เมืองนครปฐม,3667,Nakhon Pathom,นครปฐม,83.0,13.0,78.0,99.0,95.0,85.0,0.0,1.0,0.0,0.0,100.0,97.0,98.0,100.0,100.0,99.0,baania
687,1127,RIM TAI,ริมใต้,1121,MAE RIM,แม่ริม,1005,Chiang Mai,เชียงใหม่,1.0,6.0,13.0,3.0,20.0,5.0,0.0,0.0,0.0,0.0,61.0,69.0,84.0,63.0,89.0,68.0,baania
426,3616,KHLONG NUENG,คลองหนึ่ง,3615,KHLONG LUANG,คลองหลวง,3599,Pathum Thani,ปทุมธานี,90.0,70.0,72.0,99.0,95.0,91.0,0.0,83.0,0.0,33.0,100.0,100.0,98.0,99.0,96.0,99.0,baania
321,3840,DAO KHANONG,ดาวคะนอง,3839,THON BURI,ธนบุรี,3781,Bangkok,กรุงเทพมหานคร,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,99.0,100.0,98.0,baania
678,5393,PHO SADET,โพธิ์เสด็จ,5378,MUEANG NAKHON SI THAMMARAT,เมืองนครศรีธรรมราช,5377,Nakhon Si Thammarat,นครศรีธรรมราช,3.0,45.0,29.0,59.0,32.0,41.0,0.0,0.0,0.0,0.0,62.0,98.0,93.0,96.0,96.0,89.0,baania
143,3955,THAP YAO,ทับยาว,3950,LAT KRABANG,ลาดกระบัง,3781,Bangkok,กรุงเทพมหานคร,87.0,85.0,87.0,90.0,95.0,89.0,6.0,77.0,1.0,33.0,92.0,56.0,95.0,74.0,80.0,78.0,baania
485,2634,MAI KHAO,ไม้ขาว,2630,THALANG,ถลาง,2616,Phuket,ภูเก็ต,41.0,17.0,14.0,37.0,19.0,31.0,0.0,0.0,0.0,0.0,66.0,57.0,60.0,56.0,54.0,58.0,baania
699,4681,NA MATUM,นามะตูม,4675,PHANAT NIKHOM,พนัสนิคม,4616,Chon Buri,ชลบุรี,9.0,2.0,8.0,29.0,22.0,18.0,0.0,0.0,0.0,0.0,64.0,73.0,63.0,82.0,66.0,75.0,baania
51,3838,BANG MOT,บางมด,3806,CHOM THONG,จอมทอง,3781,Bangkok,กรุงเทพมหานคร,96.0,99.0,96.0,100.0,99.0,99.0,7.0,91.0,42.0,47.0,98.0,73.0,100.0,81.0,96.0,87.0,baania
12,1009,CHANG MOI,ช้างม่อย,1006,MUEANG CHIANG MAI,เมืองเชียงใหม่,1005,Chiang Mai,เชียงใหม่,38.0,58.0,64.0,6.0,85.0,32.0,0.0,0.0,0.0,0.0,90.0,100.0,99.0,88.0,100.0,92.0,baania
559,6363,SAM ROI YOT,สามร้อยยอด,6362,SAM ROI YOT,สามร้อยยอด,6307,Prachuap Khiri Khan,ประจวบคีรีขันธ์,24.0,29.0,10.0,37.0,7.0,28.0,0.0,0.0,0.0,0.0,45.0,62.0,44.0,64.0,29.0,54.0,baania
382,3975,CHAKKRAWAT,จักรวรรดิ,3973,SAMPHANTHAWONG,สัมพันธวงศ์,3781,Bangkok,กรุงเทพมหานคร,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,100.0,100.0,100.0,99.0,baania
508,1208,YANG NOENG,ยางเนิ้ง,1200,SARAPHI,สารภี,1005,Chiang Mai,เชียงใหม่,1.0,5.0,7.0,3.0,21.0,5.0,0.0,0.0,0.0,0.0,44.0,74.0,81.0,55.0,92.0,61.0,baania
322,3679,PHRA PATHOM CHEDI,พระปฐมเจดีย์,3668,MUEANG NAKHON PATHOM,เมืองนครปฐม,3667,Nakhon Pathom,นครปฐม,100.0,20.0,1.0,100.0,100.0,82.0,0.0,1.0,0.0,0.0,100.0,100.0,91.0,100.0,100.0,99.0,baania
216,3983,KHLONG THANON,คลองถนน,3981,SAI MAI,สายไหม,3781,Bangkok,กรุงเทพมหานคร,82.0,97.0,82.0,98.0,100.0,94.0,1.0,82.0,1.0,34.0,98.0,55.0,99.0,82.0,91.0,85.0,baania
230,3610,BAN KLANG,บ้านกลาง,3600,MUEANG PATHUM THANI,เมืองปทุมธานี,3599,Pathum Thani,ปทุมธานี,85.0,67.0,69.0,100.0,100.0,91.0,0.0,96.0,0.0,39.0,100.0,100.0,95.0,96.0,93.0,97.0,baania
62,1185,NONG CHOM,หนองจ๊อม,1175,SAN SAI,สันทราย,1005,Chiang Mai,เชียงใหม่,1.0,4.0,15.0,6.0,41.0,9.0,0.0,0.0,0.0,0.0,38.0,65.0,84.0,67.0,95.0,66.0,baania
292,3450,KRAM,กร่ำ,3448,KLAENG,แกลง,3431,Rayong,ระยอง,18.0,13.0,8.0,46.0,28.0,31.0,0.0,0.0,0.0,0.0,72.0,54.0,33.0,76.0,77.0,69.0,baania
286,2862,CHAI MONGKHON,ไชยมงคล,2858,MUEANG NAKHON RATCHASIMA,เมืองนครราชสีมา,2857,Nakhon Ratchasima,นครราชสีมา,11.0,12.0,2.0,19.0,17.0,15.0,0.0,0.0,0.0,0.0,77.0,69.0,44.0,71.0,77.0,70.0,baania
283,3868,BANG KHLO,บางโคล่,3865,BANG KHO LAEM,บางคอแหลม,3781,Bangkok,กรุงเทพมหานคร,84.0,99.0,84.0,99.0,99.0,94.0,67.0,94.0,93.0,83.0,98.0,79.0,100.0,89.0,99.0,92.0,baania
402,4651,NONG PRUE,หนองปรือ,4645,BANG LAMUNG,บางละมุง,4616,Chon Buri,ชลบุรี,47.0,42.0,14.0,63.0,46.0,52.0,0.0,0.0,0.0,0.0,96.0,90.0,81.0,98.0,95.0,95.0,baania
493,3391,NONG PHRAO NGAI,หนองเพรางาย,3384,SAI NOI,ไทรน้อย,3372,Nonthaburi,นนทบุรี,44.0,64.0,1.0,97.0,100.0,73.0,1.0,1.0,1.0,1.0,92.0,99.0,62.0,100.0,100.0,95.0,baania
328,3784,KHLONG TAN,คลองตัน,3782,KHLONG TOEI,คลองเตย,3781,Bangkok,กรุงเทพมหานคร,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.0,99.0,100.0,80.0,100.0,100.0,100.0,98.0,baania
309,1059,PA PONG,ป่าป้อง,1054,DOI SAKET,ดอยสะเก็ด,1005,Chiang Mai,เชียงใหม่,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,67.0,67.0,1.0,29.0,17.0,baania
114,4686,RAI LAK THONG,ไร่หลักทอง,4675,PHANAT NIKHOM,พนัสนิคม,4616,Chon Buri,ชลบุรี,19.0,21.0,1.0,32.0,12.0,24.0,0.0,0.0,0.0,0.0,86.0,88.0,61.0,95.0,82.0,90.0,baania
266,3810,BANG MOT,บางมด,3806,CHOM THONG,จอมทอง,3781,Bangkok,กรุงเทพมหานคร,90.0,90.0,90.0,93.0,93.0,92.0,5.0,90.0,62.0,51.0,95.0,73.0,100.0,82.0,93.0,87.0,baania
38,7317,SAMO PHLUE,สมอพลือ,7304,BAN LAT,บ้านลาด,7226,Phetchaburi,เพชรบุรี,1.0,28.0,26.0,25.0,7.0,19.0,0.0,0.0,0.0,0.0,46.0,97.0,94.0,97.0,81.0,85.0,baania
700,3478,BANG BUT,บางบุตร,3474,BAN KHAI,บ้านค่าย,3431,Rayong,ระยอง,10.0,7.0,9.0,38.0,27.0,24.0,0.0,0.0,0.0,0.0,71.0,82.0,83.0,97.0,93.0,88.0,baania
201,3932,BANG DUAN,บางด้วน,3928,PHASI CHAROEN,ภาษีเจริญ,3781,Bangkok,กรุงเทพมหานคร,52.0,83.0,52.0,90.0,96.0,78.0,67.0,89.0,1.0,63.0,97.0,57.0,95.0,80.0,78.0,82.0,baania
