row_number,transction_year,transction_month,listing_province_name_th,listing_province_name_en,listing_district_name_th,listing_district_name_en,project_propertytype_name_th,project_propertytype_name_en,total_listing,median_rent_price_sqm
570,2020,4,สมุทรปราการ,SAMUT PRAKAN,บางพลี,BANG PHLI,คอนโด,Condo,26,320
989,2020,4,กรุงเทพมหานคร,BANGKOK,บางพลัด,BANG PHLAT,คอนโด,Condo,25,338
146,2020,1,นนทบุรี,NONTHABURI,ปากเกร็ด,PAK KRET,คอนโด,Condo,20,260
165,2019,7,กรุงเทพมหานคร,BANGKOK,บางเขน,BANG KHEN,คอนโด,Condo,53,250
166,2019,5,กรุงเทพมหานคร,BANGKOK,ปทุมวัน,PATHUM WAN,คอนโด,Condo,100,817
279,2021,2,สมุทรปราการ,SAMUT PRAKAN,เมืองสมุทรปราการ,MUEANG SAMUT PRAKAN,คอนโด,Condo,454,303
1030,2021,2,กรุงเทพมหานคร,BANGKOK,สายไหม,SAI MAI,คอนโด,Condo,21,265
769,2021,2,กรุงเทพมหานคร,BANGKOK,หลักสี่,LAK SI,คอนโด,Condo,26,241
762,2020,4,กรุงเทพมหานคร,BANGKOK,ลาดพร้าว,LAT PHRAO,คอนโด,Condo,12,368
407,2021,8,นนทบุรี,NONTHABURI,ปากเกร็ด,PAK KRET,คอนโด,Condo,115,288
825,2021,10,กรุงเทพมหานคร,BANGKOK,ธนบุรี,THON BURI,คอนโด,Condo,79,345
435,2020,12,กรุงเทพมหานคร,BANGKOK,บางนา,BANG NA,คอนโด,Condo,375,360
350,2020,7,กรุงเทพมหานคร,BANGKOK,ดินแดง,DIN DAENG,คอนโด,Condo,76,420
772,2021,6,กรุงเทพมหานคร,BANGKOK,บางนา,BANG NA,คอนโด,Condo,310,383
265,2021,11,กรุงเทพมหานคร,BANGKOK,บางรัก,BANG RAK,คอนโด,Condo,406,642
283,2019,4,กรุงเทพมหานคร,BANGKOK,บางกะปิ,BANG KAPI,คอนโด,Condo,88,398
1310,2019,1,กรุงเทพมหานคร,BANGKOK,ดินแดง,DIN DAENG,คอนโด,Condo,37,512
1373,2020,2,กรุงเทพมหานคร,BANGKOK,ธนบุรี,THON BURI,คอนโด,Condo,39,337
1300,2021,5,กรุงเทพมหานคร,BANGKOK,บางแค,BANG KHAE,คอนโด,Condo,23,275
566,2020,11,กรุงเทพมหานคร,BANGKOK,หลักสี่,LAK SI,คอนโด,Condo,25,299
1417,2022,1,กรุงเทพมหานคร,BANGKOK,คลองเตย,KHLONG TOEI,คอนโด,Condo,1057,617
591,2020,11,กรุงเทพมหานคร,BANGKOK,วังทองหลาง,WANG THONGLANG,คอนโด,Condo,43,261
526,2020,10,กรุงเทพมหานคร,BANGKOK,ราษฎร์บูรณะ,RAT BURANA,คอนโด,Condo,23,309
438,2020,3,กรุงเทพมหานคร,BANGKOK,บางคอแหลม,BANG KHO LAEM,คอนโด,Condo,13,434
372,2019,9,กรุงเทพมหานคร,BANGKOK,ยานนาวา,YAN NAWA,คอนโด,Condo,42,280
949,2021,4,กรุงเทพมหานคร,BANGKOK,ราชเทวี,RATCHATHEWI,คอนโด,Condo,629,540
202,2021,3,กรุงเทพมหานคร,BANGKOK,บางแค,BANG KHAE,คอนโด,Condo,34,282
226,2021,2,กรุงเทพมหานคร,BANGKOK,บางคอแหลม,BANG KHO LAEM,คอนโด,Condo,30,348
1168,2021,5,กรุงเทพมหานคร,BANGKOK,คันนายาว,KHAN NA YAO,คอนโด,Condo,19,309
1443,2019,2,กรุงเทพมหานคร,BANGKOK,บางซื่อ,BANG SUE,คอนโด,Condo,47,431
1089,2019,3,กรุงเทพมหานคร,BANGKOK,คลองสาน,KHLONG SAN,คอนโด,Condo,35,416
1159,2021,12,กรุงเทพมหานคร,BANGKOK,บางพลัด,BANG PHLAT,คอนโด,Condo,46,318
445,2020,8,กรุงเทพมหานคร,BANGKOK,บางกอกใหญ่,BANGKOK YAI,คอนโด,Condo,49,330
458,2021,7,กรุงเทพมหานคร,BANGKOK,บางพลัด,BANG PHLAT,คอนโด,Condo,97,334
451,2021,4,กรุงเทพมหานคร,BANGKOK,ราษฎร์บูรณะ,RAT BURANA,คอนโด,Condo,14,284
1514,2021,8,กรุงเทพมหานคร,BANGKOK,บึงกุ่ม,BUENG KUM,ทาวน์โฮม,Townhome,12,216
802,2020,7,กรุงเทพมหานคร,BANGKOK,ห้วยขวาง,HUAI KHWANG,คอนโด,Condo,266,489
1405,2020,2,กรุงเทพมหานคร,BANGKOK,พญาไท,PHAYA THAI,คอนโด,Condo,29,466
1080,2020,9,กรุงเทพมหานคร,BANGKOK,พระโขนง,PHRA KHANONG,คอนโด,Condo,143,431
1483,2021,1,นนทบุรี,NONTHABURI,เมืองนนทบุรี,MUEANG NONTHABURI,คอนโด,Condo,328,295
1475,2020,10,กรุงเทพมหานคร,BANGKOK,ธนบุรี,THON BURI,คอนโด,Condo,100,367
444,2020,11,กรุงเทพมหานคร,BANGKOK,บางพลัด,BANG PHLAT,คอนโด,Condo,44,332
232,2020,11,กรุงเทพมหานคร,BANGKOK,บึงกุ่ม,BUENG KUM,คอนโด,Condo,18,249
87,2019,2,กรุงเทพมหานคร,BANGKOK,วัฒนา,VADHANA,คอนโด,Condo,174,672
1542,2021,6,กรุงเทพมหานคร,BANGKOK,ลาดพร้าว,LAT PHRAO,ทาวน์โฮม,Townhome,16,136
304,2019,12,กรุงเทพมหานคร,BANGKOK,วัฒนา,VADHANA,คอนโด,Condo,180,706
370,2019,9,กรุงเทพมหานคร,BANGKOK,บางนา,BANG NA,คอนโด,Condo,201,291
1142,2021,6,กรุงเทพมหานคร,BANGKOK,ลาดพร้าว,LAT PHRAO,คอนโด,Condo,29,310
234,2021,7,กรุงเทพมหานคร,BANGKOK,ดินแดง,DIN DAENG,คอนโด,Condo,199,479
137,2021,5,กรุงเทพมหานคร,BANGKOK,ลาดกระบัง,LAT KRABANG,คอนโด,Condo,30,256
538,2019,5,กรุงเทพมหานคร,BANGKOK,พญาไท,PHAYA THAI,คอนโด,Condo,51,550
686,2019,11,กรุงเทพมหานคร,BANGKOK,ลาดกระบัง,LAT KRABANG,คอนโด,Condo,79,289
1074,2021,11,กรุงเทพมหานคร,BANGKOK,สาทร,SATHON,คอนโด,Condo,376,554
1382,2021,6,กรุงเทพมหานคร,BANGKOK,สวนหลวง,SUAN LUANG,คอนโด,Condo,200,348
1178,2020,12,กรุงเทพมหานคร,BANGKOK,สวนหลวง,SUAN LUANG,คอนโด,Condo,212,352
397,2019,9,กรุงเทพมหานคร,BANGKOK,คลองสาน,KHLONG SAN,คอนโด,Condo,91,371
149,2021,1,กรุงเทพมหานคร,BANGKOK,ราชเทวี,RATCHATHEWI,คอนโด,Condo,678,539
1187,2019,12,กรุงเทพมหานคร,BANGKOK,บางพลัด,BANG PHLAT,คอนโด,Condo,18,319
1230,2021,9,กรุงเทพมหานคร,BANGKOK,บางพลัด,BANG PHLAT,คอนโด,Condo,71,334
404,2019,4,กรุงเทพมหานคร,BANGKOK,ราษฎร์บูรณะ,RAT BURANA,คอนโด,Condo,24,125
1024,2019,8,กรุงเทพมหานคร,BANGKOK,บางกอกน้อย,BANGKOK NOI,คอนโด,Condo,22,351
1092,2019,7,กรุงเทพมหานคร,BANGKOK,คลองสาน,KHLONG SAN,คอนโด,Condo,82,471
75,2020,5,กรุงเทพมหานคร,BANGKOK,สาทร,SATHON,คอนโด,Condo,47,491
912,2022,1,กรุงเทพมหานคร,BANGKOK,หลักสี่,LAK SI,คอนโด,Condo,15,291
353,2019,3,กรุงเทพมหานคร,BANGKOK,สาทร,SATHON,คอนโด,Condo,50,593
118,2019,8,กรุงเทพมหานคร,BANGKOK,วังทองหลาง,WANG THONGLANG,คอนโด,Condo,18,219
948,2021,8,กรุงเทพมหานคร,BANGKOK,ห้วยขวาง,HUAI KHWANG,คอนโด,Condo,809,441
63,2021,2,นนทบุรี,NONTHABURI,ปากเกร็ด,PAK KRET,คอนโด,Condo,89,250
1548,2021,11,กรุงเทพมหานคร,BANGKOK,คันนายาว,KHAN NA YAO,ทาวน์โฮม,Townhome,12,201
809,2019,10,นนทบุรี,NONTHABURI,ปากเกร็ด,PAK KRET,คอนโด,Condo,48,287
1193,2020,10,กรุงเทพมหานคร,BANGKOK,บางกอกน้อย,BANGKOK NOI,คอนโด,Condo,24,308
737,2020,5,นนทบุรี,NONTHABURI,เมืองนนทบุรี,MUEANG NONTHABURI,คอนโด,Condo,53,251
813,2019,9,กรุงเทพมหานคร,BANGKOK,วังทองหลาง,WANG THONGLANG,คอนโด,Condo,14,334
1384,2020,10,สมุทรปราการ,SAMUT PRAKAN,บางพลี,BANG PHLI,คอนโด,Condo,76,342
187,2021,4,นนทบุรี,NONTHABURI,เมืองนนทบุรี,MUEANG NONTHABURI,คอนโด,Condo,195,256
1013,2020,12,กรุงเทพมหานคร,BANGKOK,หลักสี่,LAK SI,คอนโด,Condo,34,329
174,2020,1,กรุงเทพมหานคร,BANGKOK,บึงกุ่ม,BUENG KUM,คอนโด,Condo,14,282
721,2021,7,กรุงเทพมหานคร,BANGKOK,ปทุมวัน,PATHUM WAN,คอนโด,Condo,779,737
518,2020,11,กรุงเทพมหานคร,BANGKOK,บางคอแหลม,BANG KHO LAEM,คอนโด,Condo,23,558
1046,2020,3,กรุงเทพมหานคร,BANGKOK,ยานนาวา,YAN NAWA,คอนโด,Condo,34,348
130,2019,10,กรุงเทพมหานคร,BANGKOK,ธนบุรี,THON BURI,คอนโด,Condo,323,186
536,2021,10,นนทบุรี,NONTHABURI,ปากเกร็ด,PAK KRET,คอนโด,Condo,179,439
213,2019,4,นนทบุรี,NONTHABURI,ปากเกร็ด,PAK KRET,คอนโด,Condo,21,315
1206,2019,11,กรุงเทพมหานคร,BANGKOK,คันนายาว,KHAN NA YAO,คอนโด,Condo,12,298
294,2020,10,กรุงเทพมหานคร,BANGKOK,วังทองหลาง,WANG THONGLANG,คอนโด,Condo,66,313
311,2021,8,กรุงเทพมหานคร,BANGKOK,บางซื่อ,BANG SUE,คอนโด,Condo,89,362
1201,2020,11,สมุทรปราการ,SAMUT PRAKAN,บางพลี,BANG PHLI,คอนโด,Condo,29,415
629,2021,11,กรุงเทพมหานคร,BANGKOK,หลักสี่,LAK SI,คอนโด,Condo,25,296
393,2020,5,สมุทรปราการ,SAMUT PRAKAN,บางพลี,BANG PHLI,คอนโด,Condo,15,579
833,2019,12,กรุงเทพมหานคร,BANGKOK,ราชเทวี,RATCHATHEWI,คอนโด,Condo,87,615
15,2021,1,กรุงเทพมหานคร,BANGKOK,คลองเตย,KHLONG TOEI,คอนโด,Condo,1458,632
1526,2021,7,กรุงเทพมหานคร,BANGKOK,ลาดพร้าว,LAT PHRAO,ทาวน์โฮม,Townhome,13,151
237,2020,2,กรุงเทพมหานคร,BANGKOK,ดินแดง,DIN DAENG,คอนโด,Condo,38,373
670,2019,2,กรุงเทพมหานคร,BANGKOK,ธนบุรี,THON BURI,คอนโด,Condo,50,431
1466,2019,7,กรุงเทพมหานคร,BANGKOK,ลาดพร้าว,LAT PHRAO,คอนโด,Condo,26,355
1540,2020,12,กรุงเทพมหานคร,BANGKOK,ลาดพร้าว,LAT PHRAO,ทาวน์โฮม,Townhome,15,144
471,2020,7,กรุงเทพมหานคร,BANGKOK,บางแค,BANG KHAE,คอนโด,Condo,26,301
603,2022,1,กรุงเทพมหานคร,BANGKOK,บางนา,BANG NA,คอนโด,Condo,220,356
214,2021,7,กรุงเทพมหานคร,BANGKOK,ภาษีเจริญ,PHASI CHAROEN,คอนโด,Condo,56,330
1520,2021,8,กรุงเทพมหานคร,BANGKOK,วังทองหลาง,WANG THONGLANG,ทาวน์โฮม,Townhome,13,167
25,2019,2,กรุงเทพมหานคร,BANGKOK,สาทร,SATHON,คอนโด,Condo,54,583
4,2020,8,กรุงเทพมหานคร,BANGKOK,มีนบุรี,MIN BURI,คอนโด,Condo,27,311
687,2020,12,กรุงเทพมหานคร,BANGKOK,บางซื่อ,BANG SUE,คอนโด,Condo,215,372
1126,2019,3,กรุงเทพมหานคร,BANGKOK,ห้วยขวาง,HUAI KHWANG,คอนโด,Condo,186,490
1154,2021,7,กรุงเทพมหานคร,BANGKOK,ประเวศ,PRAWET,คอนโด,Condo,21,192
521,2021,10,สมุทรปราการ,SAMUT PRAKAN,เมืองสมุทรปราการ,MUEANG SAMUT PRAKAN,คอนโด,Condo,574,311
1007,2020,2,กรุงเทพมหานคร,BANGKOK,บางคอแหลม,BANG KHO LAEM,คอนโด,Condo,21,414
979,2019,7,กรุงเทพมหานคร,BANGKOK,บึงกุ่ม,BUENG KUM,คอนโด,Condo,21,276
672,2021,1,กรุงเทพมหานคร,BANGKOK,บางซื่อ,BANG SUE,คอนโด,Condo,121,362
797,2020,4,กรุงเทพมหานคร,BANGKOK,ยานนาวา,YAN NAWA,คอนโด,Condo,43,349
1087,2021,10,ปทุมธานี,PATHUM THANI,คลองหลวง,KHLONG LUANG,คอนโด,Condo,35,402
1401,2021,8,กรุงเทพมหานคร,BANGKOK,วังทองหลาง,WANG THONGLANG,คอนโด,Condo,28,270
442,2020,10,กรุงเทพมหานคร,BANGKOK,สาทร,SATHON,คอนโด,Condo,94,543
649,2021,3,กรุงเทพมหานคร,BANGKOK,บางคอแหลม,BANG KHO LAEM,คอนโด,Condo,38,366
898,2019,3,กรุงเทพมหานคร,BANGKOK,บางพลัด,BANG PHLAT,คอนโด,Condo,29,345
978,2020,12,ปทุมธานี,PATHUM THANI,คลองหลวง,KHLONG LUANG,คอนโด,Condo,19,413
620,2021,1,กรุงเทพมหานคร,BANGKOK,ภาษีเจริญ,PHASI CHAROEN,คอนโด,Condo,57,326
595,2019,6,กรุงเทพมหานคร,BANGKOK,ลาดกระบัง,LAT KRABANG,คอนโด,Condo,20,294
1014,2022,1,กรุงเทพมหานคร,BANGKOK,ยานนาวา,YAN NAWA,คอนโด,Condo,87,351
1020,2020,5,กรุงเทพมหานคร,BANGKOK,ปทุมวัน,PATHUM WAN,คอนโด,Condo,82,765
337,2021,9,กรุงเทพมหานคร,BANGKOK,คันนายาว,KHAN NA YAO,คอนโด,Condo,13,287
2,2019,9,กรุงเทพมหานคร,BANGKOK,ราชเทวี,RATCHATHEWI,คอนโด,Condo,230,455
1446,2019,1,กรุงเทพมหานคร,BANGKOK,ราษฎร์บูรณะ,RAT BURANA,คอนโด,Condo,11,305
1290,2021,2,กรุงเทพมหานคร,BANGKOK,บางกอกใหญ่,BANGKOK YAI,คอนโด,Condo,11,308
82,2021,8,กรุงเทพมหานคร,BANGKOK,บางคอแหลม,BANG KHO LAEM,คอนโด,Condo,48,393
410,2021,3,กรุงเทพมหานคร,BANGKOK,คลองเตย,KHLONG TOEI,คอนโด,Condo,1538,631
964,2021,6,นนทบุรี,NONTHABURI,เมืองนนทบุรี,MUEANG NONTHABURI,คอนโด,Condo,318,254
547,2021,11,กรุงเทพมหานคร,BANGKOK,วังทองหลาง,WANG THONGLANG,คอนโด,Condo,25,282
342,2019,5,กรุงเทพมหานคร,BANGKOK,ราชเทวี,RATCHATHEWI,คอนโด,Condo,118,606
781,2020,1,กรุงเทพมหานคร,BANGKOK,ดินแดง,DIN DAENG,คอนโด,Condo,34,480
