row_number,transction_year,transction_month,province_name_th,province_name_en,district_name_th,district_name_en,propertytype_name_th,propertytype_name_en,volume_of_project,interest
1195,2021,9,กรุงเทพมหานคร,Bangkok,ดอนเมือง,DON MUEANG,บ้าน,Detached House,8,13
2188,2017,2,สมุทรปราการ,Samut Prakan,พระประแดง,PHRA PRADAENG,คอนโด,Condo,99,716
2262,2017,5,กรุงเทพมหานคร,Bangkok,ปทุมวัน,PATHUM WAN,คอนโด,Condo,45,318
3281,2020,5,กรุงเทพมหานคร,Bangkok,ประเวศ,PRAWET,โฮมออฟฟิศ,Home office,24,57
253,2018,1,ปทุมธานี,Pathum Thani,ลำลูกกา,LAM LUK KA,บ้าน,Detached House,572,6926
2480,2016,12,กรุงเทพมหานคร,Bangkok,บางขุนเทียน,BANG KHUN THIAN,คอนโด,Condo,296,1981
3167,2017,7,ปทุมธานี,Pathum Thani,คลองหลวง,KHLONG LUANG,คอนโด,Condo,320,6610
1491,2017,5,ปทุมธานี,Pathum Thani,ธัญบุรี,THANYABURI,ทาวน์โฮม,Townhome,2346,39182
337,2019,7,กรุงเทพมหานคร,Bangkok,สวนหลวง,SUAN LUANG,ทาวน์โฮม,Townhome,147,1685
1133,2017,5,ปทุมธานี,Pathum Thani,เมืองปทุมธานี,MUEANG PATHUM THANI,อาคารพาณิชย์,Commercial,60,211
2750,2021,5,กรุงเทพมหานคร,Bangkok,คลองสามวา,KHLONG SAM WA,ทาวน์โฮม,Townhome,16,47
1980,2017,6,กรุงเทพมหานคร,Bangkok,ลาดพร้าว,LAT PHRAO,โฮมออฟฟิศ,Home office,109,544
860,2020,5,ปทุมธานี,Pathum Thani,คลองหลวง,KHLONG LUANG,บ้าน,Detached House,53,245
1380,2020,1,สมุทรปราการ,Samut Prakan,พระสมุทรเจดีย์,PHRA SAMUT CHEDI,บ้าน,Detached House,133,1752
1584,2018,8,กรุงเทพมหานคร,Bangkok,บางขุนเทียน,BANG KHUN THIAN,บ้าน,Detached House,157,937
1296,2017,12,กรุงเทพมหานคร,Bangkok,ยานนาวา,YAN NAWA,ทาวน์โฮม,Townhome,58,241
2716,2020,3,กรุงเทพมหานคร,Bangkok,สายไหม,SAI MAI,ทาวน์โฮม,Townhome,42,220
2265,2017,7,กรุงเทพมหานคร,Bangkok,บางเขน,BANG KHEN,ทาวน์โฮม,Townhome,1717,15342
2439,2019,4,กรุงเทพมหานคร,Bangkok,บางเขน,BANG KHEN,คอนโด,Condo,63,249
554,2020,1,ปทุมธานี,Pathum Thani,ลำลูกกา,LAM LUK KA,บ้านแฝด,Twin house,60,264
1375,2017,12,สมุทรปราการ,Samut Prakan,บางบ่อ,BANG BO,บ้านแฝด,Twin house,38,50
1965,2016,11,กรุงเทพมหานคร,Bangkok,ห้วยขวาง,HUAI KHWANG,คอนโด,Condo,1748,11370
438,2017,3,นนทบุรี,Nonthaburi,ปากเกร็ด,PAK KRET,บ้านแฝด,Twin house,686,9784
1479,2017,11,กรุงเทพมหานคร,Bangkok,พระโขนง,PHRA KHANONG,บ้าน,Detached House,35,339
3259,2019,6,กรุงเทพมหานคร,Bangkok,ประเวศ,PRAWET,บ้านแฝด,Twin house,151,1501
779,2020,6,กรุงเทพมหานคร,Bangkok,มีนบุรี,MIN BURI,บ้าน,Detached House,41,185
2234,2017,1,ปทุมธานี,Pathum Thani,เมืองปทุมธานี,MUEANG PATHUM THANI,บ้านแฝด,Twin house,168,1484
3349,2017,3,กรุงเทพมหานคร,Bangkok,ประเวศ,PRAWET,ทาวน์โฮม,Townhome,55,226
2733,2017,3,กรุงเทพมหานคร,Bangkok,พญาไท,PHAYA THAI,ทาวน์โฮม,Townhome,298,2456
30,2016,11,กรุงเทพมหานคร,Bangkok,พระโขนง,PHRA KHANONG,ทาวน์โฮม,Townhome,77,383
1522,2017,12,กรุงเทพมหานคร,Bangkok,บางกะปิ,BANG KAPI,บ้านแฝด,Twin house,38,351
2460,2019,12,กรุงเทพมหานคร,Bangkok,หนองจอก,NONG CHOK,บ้าน,Detached House,205,4183
176,2020,2,สมุทรปราการ,Samut Prakan,บางพลี,BANG PHLI,ทาวน์โฮม,Townhome,107,974
406,2017,12,กรุงเทพมหานคร,Bangkok,ดอนเมือง,DON MUEANG,บ้านแฝด,Twin house,103,1319
679,2020,2,สมุทรปราการ,Samut Prakan,บางเสาธง,BANG SAO THONG,ทาวน์โฮม,Townhome,78,622
1215,2017,6,นนทบุรี,Nonthaburi,บางใหญ่,BANG YAI,คอนโด,Condo,277,4655
2236,2017,7,กรุงเทพมหานคร,Bangkok,คันนายาว,KHAN NA YAO,ทาวน์โฮม,Townhome,385,2723
2163,2017,5,นนทบุรี,Nonthaburi,บางบัวทอง,BANG BUA THONG,ทาวน์โฮม,Townhome,111,818
580,2017,4,กรุงเทพมหานคร,Bangkok,หนองจอก,NONG CHOK,บ้าน,Detached House,1868,18434
258,2020,6,กรุงเทพมหานคร,Bangkok,ดินแดง,DIN DAENG,คอนโด,Condo,19,66
1204,2017,12,นนทบุรี,Nonthaburi,เมืองนนทบุรี,MUEANG NONTHABURI,บ้าน,Detached House,149,1224
3360,2017,7,สมุทรปราการ,Samut Prakan,บางบ่อ,BANG BO,ทาวน์โฮม,Townhome,795,22471
2200,2016,11,กรุงเทพมหานคร,Bangkok,บางกอกใหญ่,BANGKOK YAI,คอนโด,Condo,513,4711
2759,2020,6,กรุงเทพมหานคร,Bangkok,บางกะปิ,BANG KAPI,คอนโด,Condo,102,860
620,2019,10,นนทบุรี,Nonthaburi,ไทรน้อย,SAI NOI,บ้านแฝด,Twin house,415,15223
2268,2016,10,นนทบุรี,Nonthaburi,ไทรน้อย,SAI NOI,บ้าน,Detached House,272,3326
2600,2019,6,กรุงเทพมหานคร,Bangkok,บึงกุ่ม,BUENG KUM,บ้าน,Detached House,204,1040
3217,2017,7,กรุงเทพมหานคร,Bangkok,บางเขน,BANG KHEN,อาคารพาณิชย์,Commercial,80,318
1907,2020,1,กรุงเทพมหานคร,Bangkok,ประเวศ,PRAWET,ทาวน์โฮม,Townhome,58,496
1611,2019,7,ปทุมธานี,Pathum Thani,เมืองปทุมธานี,MUEANG PATHUM THANI,คอนโด,Condo,36,82
1565,2016,12,กรุงเทพมหานคร,Bangkok,บางบอน,BANG BON,บ้าน,Detached House,834,5098
2511,2020,1,กรุงเทพมหานคร,Bangkok,สายไหม,SAI MAI,ทาวน์โฮม,Townhome,207,1633
1614,2020,1,กรุงเทพมหานคร,Bangkok,บางเขน,BANG KHEN,โฮมออฟฟิศ,Home office,69,229
2264,2016,10,นนทบุรี,Nonthaburi,บางใหญ่,BANG YAI,บ้านแฝด,Twin house,2107,22691
1305,2017,4,กรุงเทพมหานคร,Bangkok,บางคอแหลม,BANG KHO LAEM,คอนโด,Condo,1024,8099
1180,2017,12,สมุทรปราการ,Samut Prakan,พระสมุทรเจดีย์,PHRA SAMUT CHEDI,บ้าน,Detached House,296,2179
2969,2019,12,กรุงเทพมหานคร,Bangkok,พระโขนง,PHRA KHANONG,คอนโด,Condo,41,156
898,2021,3,สมุทรปราการ,Samut Prakan,พระสมุทรเจดีย์,PHRA SAMUT CHEDI,ทาวน์โฮม,Townhome,87,2668
2222,2016,11,กรุงเทพมหานคร,Bangkok,ภาษีเจริญ,PHASI CHAROEN,คอนโด,Condo,539,6980
836,2019,7,กรุงเทพมหานคร,Bangkok,พญาไท,PHAYA THAI,คอนโด,Condo,195,836
1409,2017,7,ปทุมธานี,Pathum Thani,คลองหลวง,KHLONG LUANG,อาคารพาณิชย์,Commercial,828,5988
1294,2017,6,กรุงเทพมหานคร,Bangkok,บางบอน,BANG BON,คอนโด,Condo,248,2725
1077,2020,11,นครปฐม,Nakhon Pathom,สามพราน,SAM PHRAN,ทาวน์โฮม,Townhome,28,336
3255,2016,11,กรุงเทพมหานคร,Bangkok,สายไหม,SAI MAI,ทาวน์โฮม,Townhome,169,1673
2979,2017,11,กรุงเทพมหานคร,Bangkok,ราชเทวี,RATCHATHEWI,คอนโด,Condo,93,252
1691,2017,12,นนทบุรี,Nonthaburi,บางบัวทอง,BANG BUA THONG,บ้าน,Detached House,327,3357
2119,2017,12,กรุงเทพมหานคร,Bangkok,บางแค,BANG KHAE,บ้านแฝด,Twin house,131,666
1535,2017,6,กรุงเทพมหานคร,Bangkok,บึงกุ่ม,BUENG KUM,ทาวน์โฮม,Townhome,69,294
2988,2021,9,นนทบุรี,Nonthaburi,บางใหญ่,BANG YAI,ทาวน์โฮม,Townhome,6,12
3362,2021,5,นนทบุรี,Nonthaburi,บางกรวย,BANG KRUAI,บ้านแฝด,Twin house,20,111
657,2017,11,กรุงเทพมหานคร,Bangkok,สายไหม,SAI MAI,บ้าน,Detached House,259,2036
19,2016,11,กรุงเทพมหานคร,Bangkok,ยานนาวา,YAN NAWA,บ้านแฝด,Twin house,113,430
214,2017,9,กรุงเทพมหานคร,Bangkok,บางขุนเทียน,BANG KHUN THIAN,ทาวน์โฮม,Townhome,259,3768
1921,2020,3,นครปฐม,Nakhon Pathom,เมืองนครปฐม,MUEANG NAKHON PATHOM,บ้านแฝด,Twin house,161,4382
1029,2019,9,กรุงเทพมหานคร,Bangkok,วัฒนา,VADHANA,ทาวน์โฮม,Townhome,54,247
2291,2021,9,นนทบุรี,Nonthaburi,ปากเกร็ด,PAK KRET,บ้าน,Detached House,6,37
3373,2021,10,นนทบุรี,Nonthaburi,เมืองนนทบุรี,MUEANG NONTHABURI,บ้าน,Detached House,8,16
2968,2020,8,กรุงเทพมหานคร,Bangkok,ประเวศ,PRAWET,บ้าน,Detached House,36,659
455,2016,11,กรุงเทพมหานคร,Bangkok,ลาดพร้าว,LAT PHRAO,คอนโด,Condo,542,4210
1464,2017,11,กรุงเทพมหานคร,Bangkok,สะพานสูง,SAPHAN SUNG,บ้าน,Detached House,478,3190
2685,2017,8,กรุงเทพมหานคร,Bangkok,มีนบุรี,MIN BURI,บ้าน,Detached House,245,1961
355,2021,12,กรุงเทพมหานคร,Bangkok,สายไหม,SAI MAI,ทาวน์โฮม,Townhome,3,55
1766,2020,4,นนทบุรี,Nonthaburi,บางกรวย,BANG KRUAI,บ้าน,Detached House,45,164
1333,2016,10,นนทบุรี,Nonthaburi,ปากเกร็ด,PAK KRET,ทาวน์โฮม,Townhome,91,880
1982,2017,6,นนทบุรี,Nonthaburi,บางกรวย,BANG KRUAI,บ้านแฝด,Twin house,114,398
2047,2017,4,นนทบุรี,Nonthaburi,บางบัวทอง,BANG BUA THONG,คอนโด,Condo,295,6607
492,2017,7,กรุงเทพมหานคร,Bangkok,หนองแขม,NONG KHAEM,บ้าน,Detached House,153,1172
3291,2017,6,นนทบุรี,Nonthaburi,ปากเกร็ด,PAK KRET,บ้าน,Detached House,333,3768
939,2019,11,ปทุมธานี,Pathum Thani,ธัญบุรี,THANYABURI,ทาวน์โฮม,Townhome,92,1390
2148,2018,11,กรุงเทพมหานคร,Bangkok,ดอนเมือง,DON MUEANG,บ้าน,Detached House,435,3551
1355,2020,3,กรุงเทพมหานคร,Bangkok,หลักสี่,LAK SI,บ้าน,Detached House,46,140
1571,2020,1,กรุงเทพมหานคร,Bangkok,ลาดพร้าว,LAT PHRAO,ทาวน์โฮม,Townhome,168,496
1103,2020,3,กรุงเทพมหานคร,Bangkok,พระโขนง,PHRA KHANONG,คอนโด,Condo,224,2404
1643,2020,11,สมุทรปราการ,Samut Prakan,บางพลี,BANG PHLI,ทาวน์โฮม,Townhome,61,841
1809,2016,11,กรุงเทพมหานคร,Bangkok,บางแค,BANG KHAE,โฮมออฟฟิศ,Home office,180,5265
228,2017,3,นนทบุรี,Nonthaburi,บางใหญ่,BANG YAI,อาคารพาณิชย์,Commercial,306,4594
2681,2018,5,สมุทรปราการ,Samut Prakan,เมืองสมุทรปราการ,MUEANG SAMUT PRAKAN,ทาวน์โฮม,Townhome,160,1540
3170,2020,2,สมุทรปราการ,Samut Prakan,เมืองสมุทรปราการ,MUEANG SAMUT PRAKAN,บ้านแฝด,Twin house,75,959
2723,2016,12,กรุงเทพมหานคร,Bangkok,ทุ่งครุ,THUNG KHRU,คอนโด,Condo,167,618
3200,2019,7,กรุงเทพมหานคร,Bangkok,ยานนาวา,YAN NAWA,บ้านแฝด,Twin house,39,732
1439,2017,1,สมุทรปราการ,Samut Prakan,เมืองสมุทรปราการ,MUEANG SAMUT PRAKAN,โฮมออฟฟิศ,Home office,218,1447
645,2020,1,สมุทรปราการ,Samut Prakan,บางพลี,BANG PHLI,บ้านแฝด,Twin house,62,639
2696,2017,7,กรุงเทพมหานคร,Bangkok,ประเวศ,PRAWET,ทาวน์โฮม,Townhome,2237,19948
3154,2017,12,กรุงเทพมหานคร,Bangkok,ประเวศ,PRAWET,ทาวน์โฮม,Townhome,507,5018
1383,2021,7,ปทุมธานี,Pathum Thani,สามโคก,SAM KHOK,บ้านแฝด,Twin house,16,92
174,2017,5,ปทุมธานี,Pathum Thani,ลำลูกกา,LAM LUK KA,ทาวน์โฮม,Townhome,3232,46779
2967,2018,1,นนทบุรี,Nonthaburi,บางกรวย,BANG KRUAI,บ้านแฝด,Twin house,178,2230
343,2017,12,กรุงเทพมหานคร,Bangkok,บางขุนเทียน,BANG KHUN THIAN,บ้าน,Detached House,228,2136
1563,2019,2,นนทบุรี,Nonthaburi,บางใหญ่,BANG YAI,ทาวน์โฮม,Townhome,177,2120
592,2021,10,นครปฐม,Nakhon Pathom,เมืองนครปฐม,MUEANG NAKHON PATHOM,บ้าน,Detached House,18,332
3258,2020,3,กรุงเทพมหานคร,Bangkok,บางกะปิ,BANG KAPI,คอนโด,Condo,54,144
3381,2020,4,กรุงเทพมหานคร,Bangkok,มีนบุรี,MIN BURI,บ้าน,Detached House,86,497
2721,2016,12,กรุงเทพมหานคร,Bangkok,บางขุนเทียน,BANG KHUN THIAN,ทาวน์โฮม,Townhome,985,8322
1566,2016,12,นนทบุรี,Nonthaburi,เมืองนนทบุรี,MUEANG NONTHABURI,บ้านแฝด,Twin house,172,1989
375,2021,7,กรุงเทพมหานคร,Bangkok,คลองสามวา,KHLONG SAM WA,โฮมออฟฟิศ,Home office,8,33
